"gene_tree","Choanoflagellata","Opisthokonta","Outgroup","ingroup_ intercept_estimate","ingroup_ intercept_std.error","ingroup_ intercept_t.value","ingroup_ intercept_Pr","ingroup_ x_estimate","ingroup_ x_std.error","ingroup_ x_t.value","ingroup_ x_Pr","ingroup_ residual_std_error","ingroup_ degrees_of_freedom","ingroup_ multiple_r_squared","ingroup_ adjusted_r_squared","ingroup_ f.statistic_value","ingroup_ f.statistic_p.value","outgroup_ intercept_estimate","outgroup_ intercept_std.error","outgroup_ intercept_t.value","outgroup_ intercept_Pr","outgroup_ x_estimate","outgroup_ x_std.error","outgroup_ x_t.value","outgroup_ x_Pr","outgroup_ residual_std_error","outgroup_ degrees_of_freedom","outgroup_ multiple_r_squared","outgroup_ adjusted_r_squared","outgroup_ f.statistic_value","outgroup_ f.statistic_p.value","branch_length_to_outgroup"
314,"Paraphyletic","Monophyletic","Monophyletic",-4.4810974207068,0.216334165665838,-20.7137758703752,6.88659228091807e-34,0.0462807334191851,0.00452813868727878,10.2206969828916,3.59588564346071e-16,0.970549250836004,80,0.566307860258775,0.56088670851201,104.46264681609,3.59588564346061e-16,-4.32100282111577,0.14976958952174,-28.8510026295328,5.05342412938076e-55,0.0302528484403514,0.00216625556398982,13.9655029366118,1.10855849679472e-26,0.811753510693447,117,0.625042389766054,0.621837623866618,195.035272272512,1.10855849679469e-26,0.0549362225
317,"Paraphyletic","Monophyletic","Monophyletic",-4.92856398143178,0.18742621397947,-26.2960227216223,1.01753963816014e-46,0.0343762465995231,0.00315944220131439,10.8804796572072,1.17264597348295e-18,0.939505175603493,100,0.542092751894763,0.53751367941371,118.3848375709,1.17264597348298e-18,-4.69259471167743,0.131856199282018,-35.5887302776017,1.54787224561842e-73,0.023947698995993,0.00154573240867123,15.4927844312841,1.48756782050817e-32,0.795260922472158,145,0.623402417312186,0.620805192603994,240.02636943424,1.48756782050813e-32,0.0385752712
319,"Monophyletic","Zero_taxa","Monophyletic",-5.84263007082697,0.308503681202196,-18.9386073062696,3.59273119527482e-35,0.0523214350917825,0.00510115104524589,10.2567900122355,2.19960993114563e-17,1.56173553343276,102,0.50772614490147,0.502899930635798,105.201741355093,2.19960993114579e-17,-5.50231973744482,0.258741019775069,-21.2657418689474,2.38318184989837e-43,0.0402441149145117,0.00350805049226698,11.471931491073,2.96623771532828e-21,1.44933016229236,125,0.512870377964838,0.508973340988556,131.605212135872,2.9662377153283e-21,0.2421316755
323,"Paraphyletic","Monophyletic","Monophyletic",-4.54545778147304,0.27514749960096,-16.5200766427651,2.84406062438458e-29,0.0434341504620402,0.00502977422463113,8.63540757939797,1.69281729402763e-13,1.32319871873747,92,0.447680529787854,0.441677057285548,74.570264062324,1.69281729402761e-13,-4.86703209689233,0.263359038753587,-18.4805963749214,8.57713746435195e-39,0.0347718738256625,0.00331144818141784,10.5005036831875,3.18734911494451e-19,1.53283928157055,135,0.449565024592639,0.44548772847851,110.260577600634,3.18734911494433e-19,0.1898840024
324,"Monophyletic","Zero_taxa","Monophyletic",-5.29787428443133,0.21368195079989,-24.7932699256978,2.18587119081041e-46,0.0413937471165384,0.00334184143028946,12.3865084505081,1.84202921964637e-22,1.11292602134359,108,0.586880537053478,0.58305535684101,153.425591594508,1.84202921964637e-22,-4.97878271557132,0.165282665396486,-30.1228365577723,8.60835680553549e-64,0.0312994946652691,0.00196417423816507,15.9351925389823,1.64928077201934e-33,0.989990580983895,143,0.639735293747571,0.637215960137414,253.930361254436,1.64928077201926e-33,0.2550652634
327,"Monophyletic","Monophyletic","Monophyletic",-6.94985566230218,0.378765745162732,-18.3486911133325,1.53291222042314e-35,0.0604489131103852,0.00571715095205844,10.5732581870382,1.54190901819518e-18,2.00876717848336,112,0.49953928276688,0.49507088350587,111.793788689771,1.54190901819512e-18,-6.83382526447758,0.359609303697136,-19.0034718073731,7.55118722752105e-38,0.0573676262182646,0.00511591702669139,11.2135568108238,2.35085041950636e-20,1.96560429610884,119,0.513777376172295,0.509691471770382,125.743856349572,2.35085041950634e-20,0.1711748626
330,"Monophyletic","Zero_taxa","Monophyletic",-5.35946252200145,0.27479617474204,-19.5034102167999,7.44532690185524e-37,0.0415962360822828,0.00437666385326416,9.50409660802711,7.33521297072609e-16,1.41797830015669,106,0.460086794922586,0.454993274119968,90.3278523347126,7.33521297072599e-16,-4.98974839317884,0.210514730210749,-23.7026092577158,2.19384987801402e-51,0.0307852410785908,0.00250169979315334,12.3057295534996,3.46193467945494e-24,1.2609162586232,143,0.514317412944017,0.510921031216353,151.430979843873,3.46193467945459e-24,0.1543763471
331,"Monophyletic","Monophyletic","Monophyletic",-4.78252024184876,0.183673279618569,-26.0381926635194,3.17587850050751e-44,0.0443905196695131,0.00335759957447827,13.2209093683874,5.47709009103189e-23,0.883294409762285,92,0.655162648391077,0.651414416308372,174.792444527113,5.47709009103201e-23,-4.40601011064119,0.129767163884989,-33.9531972398362,1.41554849828129e-68,0.0274689555137141,0.00160832687403908,17.0792119171209,9.50214896583498e-36,0.760842312533503,137,0.680428816725647,0.678096180351381,291.699479709924,9.50214896583471e-36,0.0767324282
332,"Paraphyletic","Monophyletic","Monophyletic",-5.26696659238212,0.185156433113324,-28.4460361642336,1.44313038839616e-48,0.0433579704696485,0.00324760888330615,13.3507365041781,1.31660638922344e-23,0.909472559115876,96,0.649944420732709,0.646298008448674,178.242165203993,1.31660638922344e-23,-4.86704662983668,0.129314266954183,-37.6373523546408,4.47473010024172e-76,0.0287064370636372,0.00153673557459467,18.6801409027112,3.39780323565435e-40,0.774551317673753,143,0.709318672650899,0.70728593609601,348.947664145143,3.39780323565426e-40,0.1482108905
333,"Paraphyletic","Monophyletic","Monophyletic",-5.89732474087449,0.215275645857865,-27.3942958915482,1.81722957190522e-53,0.0376261260752759,0.00303763038359527,12.3866703067219,3.34436885306456e-23,1.18159722221041,120,0.561130179633123,0.557472931130066,153.429601287427,3.34436885306433e-23,-5.5394196275576,0.161876175577585,-34.2201043964165,7.6519926227627e-77,0.0262959840064544,0.00167140430402342,15.7328684287545,1.17402718781955e-34,1.04125671129008,165,0.600022446252102,0.597598339865751,247.5231489965,1.17402718781948e-34,0.0644480049
334,"Paraphyletic","Monophyletic","Monophyletic",-6.65756351023694,0.413975309520843,-16.0820303943797,3.05251601082883e-29,0.068792708563065,0.00711690795682586,9.66609502053285,6.42308287181002e-16,2.05437163604926,98,0.488072595424041,0.482848846397756,93.4333929459697,6.42308287181034e-16,-5.77602730867682,0.302682839658684,-19.0827709796501,3.83188499755416e-41,0.0402729812744981,0.00359700053581586,11.1962677996553,2.74829171292947e-21,1.81297391089826,143,0.467126577701787,0.463400190133268,125.356412641598,2.74829171292939e-21,0.1846735197
335,"Monophyletic","Zero_taxa","Monophyletic",-8.02649550128626,0.380726346256094,-21.0820595428068,5.80619319112826e-39,0.0698380202475554,0.00629536280276677,11.0935656030598,3.12572511980265e-19,1.92734770990452,102,0.546802017344849,0.542358899867837,123.067197789391,3.12572511980259e-19,-7.33387773304957,0.306225468222436,-23.9492742900221,1.89631646965866e-50,0.0500642275964198,0.00385044604752606,13.0021890914655,1.44214131170287e-25,1.78233649746829,135,0.556004186714695,0.552715328838507,169.056921170225,1.44214131170282e-25,0.051940122
336,"Paraphyletic","Monophyletic","Monophyletic",-6.08986844564394,0.325847928092383,-18.6892962042016,1.66965162872301e-36,0.0485510953424976,0.00483414527567146,10.0433670429472,2.19914993067209e-17,1.74341155595977,114,0.469444720036334,0.464790726352442,100.869221559358,2.1991499306722e-17,-5.54696323927519,0.253932894061259,-21.8442091158818,6.89905486091647e-49,0.0336437372734025,0.00282391807912806,11.9138503068016,1.4421705459318e-23,1.57307699353612,153,0.481250123288469,0.477859601218459,141.939829132877,1.44217054593175e-23,0.1316463096
337,"Paraphyletic","Monophyletic","Monophyletic",-5.5254802257661,0.2460701427258,-22.4548990973002,6.93345618889273e-43,0.0380172908478564,0.00378010675946366,10.0572003033191,2.88633747067665e-17,1.29337113710566,110,0.479036618077101,0.474300587332347,101.147277941081,2.88633747067661e-17,-5.14205280395875,0.178158579014883,-28.8622239377493,1.14835476772046e-64,0.0259908813440123,0.001931643746622,13.4553182435759,6.16763227068179e-28,1.11795289882528,157,0.535565600936376,0.53260742005062,181.045589035906,6.16763227068135e-28,0.015522916
338,"Monophyletic","Zero_taxa","Monophyletic",-5.63968647238591,0.342458203630241,-16.4682475484664,9.92849693333944e-28,0.0645101624039707,0.00699890960331375,9.21717325416337,2.66200796069804e-14,1.55534921138377,82,0.508853463756301,0.50286387185089,84.9562827972646,2.662007960698e-14,-5.39418918164104,0.279314119816301,-19.3122681559696,1.76716331137227e-38,0.0456898682186233,0.00397361204694247,11.4983213456331,4.92231817696035e-21,1.52671532196277,119,0.526295371339071,0.522314660173853,132.211393767441,4.92231817696031e-21,0.0989569785
340,"Monophyletic","Zero_taxa","Monophyletic",-6.86219887319393,0.397745225587731,-17.2527498301305,1.4980207861108e-32,0.0662321302217302,0.00633486675450399,10.4551733743476,5.25273873956664e-18,2.05240884231292,106,0.507688078326002,0.503043626234738,109.310650287668,5.25273873956664e-18,-6.77424291335468,0.360425982801299,-18.7951014538519,3.12829953561702e-38,0.058048969236012,0.00488671084117656,11.8789449841963,3.006136317947e-22,2.01891547232019,125,0.530268261731365,0.526510407825216,141.109333937563,3.00613631794704e-22,0.3231693632
343,"Paraphyletic","Monophyletic","Monophyletic",-4.74871548736753,0.178886941452034,-26.54590351214,1.23065508822865e-48,0.0378272243930447,0.00284912266777024,13.2767973878249,2.77859901523282e-24,0.923076172361211,106,0.624477477517524,0.620934812211086,176.273348877354,2.77859901523288e-24,-4.41235687087451,0.128613498300676,-34.3071056240085,9.76934345571114e-74,0.0244770727855622,0.00143027544506923,17.1135377244608,2.30635155162137e-37,0.796741737548117,153,0.656853093857768,0.654610303621544,292.873173446542,2.3063515516214e-37,0.112724111
345,"Monophyletic","Paraphyletic","Monophyletic",-5.15449833694242,0.226289747506835,-22.7783114070899,8.5303340761218e-42,0.0453041087104285,0.00374173227860563,12.1077900119864,1.89050820113235e-21,1.1455446436029,102,0.589699987744014,0.585677438604249,146.598578974358,1.89050820113232e-21,-4.81062989796807,0.164459248431202,-29.2511971437137,1.07962256864423e-62,0.0318926709496471,0.0019279335487451,16.5424119365557,3.358566230803e-35,0.991898858973949,145,0.653649784675906,0.651261162501257,273.651392678701,3.35856623080267e-35,0.1069242058
347,"Monophyletic","Zero_taxa","Monophyletic",-7.33016019480487,0.358905876056579,-20.4236282652818,6.98104264297482e-39,0.0607288856761045,0.00561304556463656,10.8192397472613,6.36497358615057e-19,1.86930008445378,108,0.520119327573161,0.515675988013653,117.055948708719,6.36497358615015e-19,-6.85544784730007,0.29356858465001,-23.3521166969316,1.31156216714129e-49,0.0474504194055757,0.00363847239880107,13.0413025590661,8.86471706049462e-26,1.7212320447279,137,0.55385575312064,0.550599225771156,170.075572437104,8.86471706049443e-26,0.1262382465
348,"Paraphyletic","Paraphyletic","Monophyletic",-8.86219904619666,0.383656127147728,-23.0993288497234,5.48799453717369e-41,0.0837561323876553,0.00672925604425102,12.4465664312492,9.62182977856575e-22,1.88448607434543,96,0.61740338874531,0.613418007378074,154.917015927499,9.62182977856589e-22,-8.24872172333172,0.303790321265199,-27.1526811288068,1.4981591179348e-56,0.0616682988283991,0.00381982677202601,16.144265829021,2.54060565336455e-33,1.76816311298863,135,0.658778397631254,0.656250830206301,260.637319158095,2.54060565336455e-33,0.087559439
349,"Paraphyletic","Monophyletic","Monophyletic",-4.1317277544662,0.0463104200770018,-89.2181014034475,4.08272608141317e-117,0.024908598730985,0.000613477224611355,40.6023202357103,5.64901378886814e-75,0.262488330261565,128,0.927950176090949,0.927387286841659,1648.54840852317,5.64901378886814e-75,-3.98691380727657,0.0352518763420689,-113.097917642434,1.50526591473878e-165,0.0178182386626264,0.000343505492421319,51.8717722299817,3.56221514380718e-108,0.233504917347711,175,0.938932485853951,0.938583528630259,2690.6807542791,3.56221514380708e-108,0.0390450232
351,"Monophyletic","Zero_taxa","Monophyletic",-6.85161511325917,0.430539570323667,-15.9140194897958,5.9358277430441e-25,0.0943287596222716,0.0102504579189021,9.20239469968723,1.12627259841566e-13,1.80762981800541,70,0.547464707835998,0.540999917947941,84.6840682088315,1.12627259841569e-13,-5.94007810504101,0.309929789520909,-19.1658830673334,4.55249119203496e-36,0.0549487441305452,0.00498204721244151,11.0293503428317,3.01028145696511e-19,1.59174654185863,105,0.536723628907058,0.532311472991887,121.64656898492,3.01028145696535e-19,0.1590329877
356,"Monophyletic","Monophyletic","Monophyletic",-4.68933873687132,0.228237467993575,-20.5458760916648,1.88375060448883e-39,0.0369332974563369,0.00350616286059043,10.5338225646818,2.31877125058913e-18,1.1996406806571,110,0.50217553325297,0.497649856282543,110.9614178242,2.3187712505892e-18,-4.38646280132108,0.170480736173838,-25.7299616353618,4.52249366836744e-57,0.0250853031062906,0.00192053129832182,13.0616476431342,1.43430396863269e-26,1.04920085517784,151,0.530482329601474,0.527372941055789,170.606639153392,1.43430396863263e-26,0.0506269461
358,"Monophyletic","Zero_taxa","Monophyletic",-5.02964323735676,0.2782141123247,-18.0783181533464,3.66937636826605e-34,0.040572505257505,0.00443110116078775,9.156303091553,4.44330038511261e-15,1.43561523170442,106,0.441628844149469,0.436361191735785,83.8378863043831,4.44330038511261e-15,-4.89520146570089,0.250516147562152,-19.5404628138248,6.08889046149252e-39,0.036358775128973,0.00356392287851855,10.2018972823808,6.11752267390541e-18,1.36930721989194,119,0.466555992808975,0.46207327005947,104.078708160248,6.11752267390568e-18,0.2479376786
361,"Paraphyletic","Monophyletic","Monophyletic",-5.09318808429173,0.265850224275539,-19.1581109181722,3.7785531819955e-33,0.0478626037198349,0.00507402581714819,9.43286562675309,5.27008212957243e-15,1.25054407760984,88,0.502765735446583,0.497115346076658,88.9789539323798,5.27008212957252e-15,-4.71042062628428,0.183887118755386,-25.6158270256562,7.41500656593575e-53,0.0308334632463166,0.00238132627235073,12.9480212788646,3.33690631681079e-25,1.05437103234026,131,0.561361294184543,0.558012907117249,167.651255037931,3.33690631681096e-25,0.2199608923
364,"Monophyletic","Monophyletic","Monophyletic",-4.71739463372146,0.253224306454872,-18.6293120899994,3.26369133949047e-37,0.033541259954193,0.0035731020296649,9.38715426420067,4.96086561818969e-16,1.38988846560371,120,0.423405873296995,0.418600922241137,88.1186651799009,4.96086561818961e-16,-4.43341455846929,0.190166965609977,-23.3132739129992,8.74098004220512e-54,0.0245553304494887,0.00198720495336027,12.3567176138359,3.57967880775232e-25,1.21582194565425,163,0.483668187492284,0.480500507660948,152.688470188081,3.5796788077526e-25,0.1618983972
365,"Monophyletic","Zero_taxa","Monophyletic",-4.97816703199784,0.233346167993904,-21.3338280838102,2.15919367072068e-39,0.0437216777580357,0.00385841116750263,11.3315237438354,9.37447685177339e-20,1.18126630037715,102,0.557298257921295,0.552958044763661,128.403430357105,9.37447685177393e-20,-5.00185020712692,0.217378546376915,-23.0098613248345,6.59276578735105e-49,0.0350963105409116,0.00269417738286553,13.0267259921777,9.65408956769847e-26,1.2745196162811,137,0.553302999999532,0.550042437955733,169.695590075278,9.65408956769861e-26,0.2224862822
367,"Monophyletic","One_taxon","Monophyletic",-4.47065938568029,0.0926100273591552,-48.2740315834529,4.53609434560024e-72,0.032233359502276,0.00153131961350496,21.0494002806499,6.60475134344308e-39,0.46881894541861,102,0.81287056175434,0.811035959418598,443.077252175023,6.6047513434427e-39,-4.30775396830111,0.0679816514879904,-63.3664212918116,1.53117831881214e-106,0.0248143798873763,0.000807875455059459,30.7156006931168,7.68402888002483e-65,0.407188464025527,143,0.868378437418346,0.867458006910782,943.448125938995,7.68402888002483e-65,0.1655579184
370,"Monophyletic","Monophyletic","Monophyletic",-5.40375529348714,0.19440881282753,-27.7958350493147,1.6942576298442e-43,0.0508794453938785,0.00397318473508244,12.8057084647041,2.93928441721476e-21,0.882950358648245,82,0.666647924804004,0.662582655594297,163.986169282995,2.93928441721478e-21,-5.45308254354275,0.182298836021368,-29.9128763658347,9.63488950352021e-58,0.0431914570530779,0.00255152719576067,16.9276882977536,1.06524686409449e-33,1.00473814887431,121,0.703101459404391,0.70064775245732,286.546631105904,1.06524686409449e-33,0.0711713499
371,"Monophyletic","One_taxon","Monophyletic",-4.82445794193001,0.164872940558281,-29.2616722040244,3.70060895197823e-53,0.0360156751995786,0.00257850146644954,13.9676768340839,5.98799653512333e-26,0.858712610381316,108,0.643677246235828,0.640377961478753,195.095996141404,5.98799653512354e-26,-4.49170504323806,0.125593289923752,-35.7638934847951,5.15307750025425e-75,0.0247641243761897,0.00143350414787831,17.2752373356174,2.10967043656586e-37,0.767828499949892,149,0.666989861574805,0.664754894202823,298.433825001908,2.10967043656592e-37,0.1776716248
372,"Monophyletic","One_taxon","Monophyletic",-5.0255513852458,0.189201684782896,-26.5618743882354,5.16844156086569e-53,0.0291536295433091,0.00258546405020951,11.275975599408,9.89477438269441e-21,1.0555772459473,124,0.506266485118944,0.502284763224742,127.147625718445,9.89477438269413e-21,-4.82117241726916,0.148734098637702,-32.4147082708515,1.83736738522803e-72,0.0218470663230952,0.00157322330315781,13.8868184060351,2.49813609093093e-29,0.945089593643313,161,0.544996877367829,0.542170771016077,192.843725442197,2.49813609093086e-29,0.055653514
374,"Monophyletic","One_taxon","Monophyletic",-4.90912063346351,0.199190347754875,-24.645374079595,3.34314165520839e-49,0.0325554427342463,0.00276559916212276,11.7715694957248,7.73645851501431e-22,1.10234368053672,122,0.531795406289118,0.527957663717717,138.569848392678,7.73645851501392e-22,-4.6540405978822,0.154781919766991,-30.0683736504135,5.9881196145428e-68,0.0247982078878566,0.00163719365845006,15.1467773893855,8.75321700616493e-33,0.983518796266375,161,0.587628723690403,0.585067411415189,229.424865283599,8.75321700616505e-33,0.0726093977
375,"Monophyletic","Zero_taxa","Monophyletic",-4.5036646046955,0.158885747330824,-28.34530271188,6.43688243705111e-53,0.0318199712358542,0.00239824697249395,13.2680126779288,1.01795746337953e-24,0.842643450320025,112,0.611165332514618,0.60769359441207,176.04016042168,1.01795746337956e-24,-4.35103798149295,0.125820455093295,-34.5813244616442,2.46864876096711e-71,0.0241793837472324,0.00149521606476772,16.1711636979961,4.24582178386643e-34,0.753624496184564,143,0.646482843899685,0.644010695954928,261.506535347388,4.24582178386601e-34,0.0888424817
377,"Monophyletic","Monophyletic","Monophyletic",-4.35996381326281,0.0258720089099043,-168.520497517057,4.5461701943172e-154,0.0213481005683177,0.00033756469597199,63.2415084369163,1.67507373686384e-99,0.147779717072346,130,0.968519102672758,0.968276941924087,3999.48838937655,1.67507373686389e-99,-4.274857906571,0.0191673212808648,-223.028447425186,9.49006414016883e-215,0.0171812157526972,0.000188897911188012,90.9550330368483,5.28701785446812e-148,0.126236956364383,173,0.979516489783639,0.979398087990481,8272.81803473417,5.28701785446782e-148,0.0291082553
378,"Monophyletic","Monophyletic","Monophyletic",-5.90006079662364,0.282873916794529,-20.8575639050852,2.25093084955479e-40,0.042019682508476,0.00426974430335435,9.84126437629179,7.6621290154472e-17,1.5002091582008,112,0.463731193847951,0.458943079507308,96.8504845240699,7.6621290154472e-17,-5.68471590466328,0.229343809675314,-24.7868730911518,3.79465739041916e-56,0.0296171439694278,0.00248660793230047,11.9106609388267,1.03654789677278e-23,1.4391424666265,157,0.474677171052643,0.471331165772723,141.863843999692,1.03654789677275e-23,0.0527955423
385,"Paraphyletic","Monophyletic","Monophyletic",-5.10878624421607,0.26589686237387,-19.2134130452159,3.07740004716845e-33,0.0520421236551243,0.00507491595337297,10.2547754747614,1.07990819179988e-16,1.25076346052674,88,0.544420125081556,0.539243081048392,105.160420037767,1.07990819179988e-16,-4.53478859848486,0.180923759672579,-25.0646383133512,5.01551587502448e-53,0.0299220653469702,0.00224235882269487,13.3440130295515,1.51179812752225e-26,1.0607803051282,137,0.565165895316978,0.561991923749949,178.062683732841,1.51179812752226e-26,0.1389647145
386,"Monophyletic","Zero_taxa","Monophyletic",-6.45252289386481,0.278486675782069,-23.1699519402295,1.67358879822088e-46,0.0467502032246975,0.00386656545302604,12.0908862898234,1.31751470513405e-22,1.54117923193659,122,0.545097829058766,0.541369122739576,146.189531273441,1.31751470513403e-22,-6.31761232382795,0.262399143046552,-24.0763451072214,6.06716100695719e-50,0.0429163894794807,0.00339805189949319,12.629703944746,2.06203320363754e-24,1.50454288050064,131,0.549067981275731,0.545625752125164,159.509421731932,2.06203320363754e-24,0.2789203336
387,"Paraphyletic","Monophyletic","Monophyletic",-4.30434456381026,0.0689105504725297,-62.4627801446186,2.78617541320625e-84,0.0321238053038123,0.001118097441764,28.7307743528427,2.85385859543894e-51,0.352231751048641,104,0.888106759310225,0.887030862765131,825.457394913967,2.85385859543886e-51,-4.0903151259381,0.0512375994507499,-79.8303427519034,3.55758023397795e-124,0.0226100022124148,0.000584818754127459,38.6615546318253,1.43963223385716e-79,0.313246743923876,149,0.909351726492932,0.908743348818388,1494.71580654961,1.43963223385708e-79,0.0840448754
388,"Monophyletic","Monophyletic","Monophyletic",-4.14982484470452,0.0240289400202196,-172.701119617119,2.670365739306e-159,0.0188998497919989,0.000304346724067072,62.099731317738,1.23872449400146e-100,0.139339622765672,134,0.966419209905785,0.966168606994634,3856.37662973525,1.23872449400135e-100,-4.14827540783667,0.018053679327046,-229.774514806086,4.4118999346481e-221,0.0159284118244636,0.000173963394169669,91.5618593238553,5.02289341900409e-151,0.120265211311905,177,0.979323816570343,0.979207001974695,8383.57408284146,5.02289341900437e-151,0.0438931875
392,"Monophyletic","Zero_taxa","Monophyletic",-4.43542782243875,0.0360605736073271,-122.999369636692,1.90792283635407e-98,0.0360600251452664,0.000703763306393696,51.2388537703809,3.13498989969963e-66,0.167699575022603,86,0.968282303849706,0.967913493429354,2625.42013570248,3.13498989969963e-66,-4.26776172924549,0.0275334665364685,-155.002702750588,5.08384124436321e-141,0.0259554696771336,0.000385369375880882,67.3521854657086,8.94482498006087e-98,0.15175041598566,121,0.974019375761705,0.973804659858909,4536.31688700721,8.94482498006061e-98,0.0580924632
393,"Monophyletic","Zero_taxa","Monophyletic",-5.13966902978009,0.219958615190598,-23.3665274957586,1.29506650729909e-43,0.0400242917152675,0.00350326900009592,11.4248411167317,3.46480253722278e-20,1.13501049847427,106,0.551848193036059,0.54762034580055,130.526994542563,3.46480253722283e-20,-4.85415854533941,0.166964578785131,-29.0729841063252,6.77426115663456e-62,0.0293680614220413,0.00198416163938998,14.8012444344355,1.21047178528068e-30,1.00006470708051,143,0.605056205029029,0.602294360308953,219.076836807908,1.21047178528064e-30,0.0450055656
394,"Monophyletic","One_taxon","Monophyletic",-5.19274505526864,0.203346024222193,-25.53649659555,1.25277108100114e-39,0.0516366360637706,0.00436170072369895,11.8386472008974,4.24196553181578e-19,0.900878638022307,78,0.642453704163775,0.63786977729408,140.153567547315,4.24196553181578e-19,-4.86447367462297,0.137249713017818,-35.4425052531182,4.41962779969538e-65,0.0338326096836881,0.00195255833627631,17.3273233660254,2.47224652357285e-34,0.750199237822658,119,0.716150422025871,0.71376513145466,300.236135030809,2.47224652357288e-34,0.0403068085
396,"Paraphyletic","Monophyletic","Monophyletic",-4.48017119799408,0.0353279131495865,-126.816751927124,1.7218672634188e-110,0.0310141547385603,0.000607344207274965,51.0652021819962,2.00353722735618e-72,0.175316404302774,98,0.963779563703493,0.963409967414753,2607.65487388815,2.00353722735624e-72,-4.27397808926846,0.0290449191410374,-147.150627912397,9.67088142795654e-160,0.0211216560508645,0.000340489662738668,62.0331785728125,2.70706921654082e-106,0.175177877983782,145,0.963687499321876,0.963437068282717,3848.11524384645,2.70706921654058e-106,0.0892368016
398,"Paraphyletic","Monophyletic","Monophyletic",-5.03586331083607,0.16176629302067,-31.1304859424121,6.83907687272411e-54,0.0343947660632669,0.00267482803288529,12.8586831154771,4.53157027526237e-23,0.81890811460527,102,0.618471559499586,0.614731084592719,165.345731464256,4.53157027526253e-23,-5.11453460911123,0.16187943374869,-31.5947152190518,2.27304753212711e-66,0.0284943178738524,0.00192373115895241,14.8120062105608,1.13635388351852e-30,0.969606306153002,143,0.605403519197884,0.602644103248219,219.395527981691,1.13635388351857e-30,0.0303106356
399,"Monophyletic","Monophyletic","Monophyletic",-3.81465252283907,0.0197212571064553,-193.428466666581,1.21558254828832e-153,0.0226317450231023,0.000273813930967874,82.6537384095247,5.68400947274867e-109,0.109139842309496,122,0.982455233273495,0.982311423710163,6831.64047307015,5.68400947274834e-109,-3.7011049581466,0.0166892193165876,-221.766212543449,3.49092233038589e-206,0.0170431227742126,0.000172319570171497,98.9041625234488,8.48855804160555e-149,0.107352187915139,165,0.983412139684838,0.983311607198079,9782.03336446477,8.48855804160555e-149,0.0782737056
400,"Monophyletic","Paraphyletic","Monophyletic",-5.93197880604677,0.23681696133836,-25.0487919975092,2.11487357713795e-52,0.0346656830205082,0.00299948588353044,11.5572082572051,7.29644408754635e-22,1.37326016168974,134,0.499194717626842,0.495457364773311,133.56906270041,7.29644408754687e-22,-5.89517577298922,0.198123674091572,-29.7550295290026,3.31332385560809e-71,0.0299647106462296,0.00188809130314391,15.8703716268035,5.57541652158885e-36,1.32722209423659,179,0.584560210943115,0.582239318266819,251.86869557285,5.5754165215887e-36,0.0483706883
401,"Monophyletic","Zero_taxa","Monophyletic",-5.64842687673735,0.26965735652292,-20.9466819283948,1.45310037332458e-41,0.0416226194957706,0.00386800201382362,10.7607543499248,3.1183639042649e-19,1.46775259664975,118,0.495281813508219,0.49100454074134,115.793834179426,3.1183639042649e-19,-5.31690423654225,0.213384321286029,-24.9170332876297,1.00534392337097e-55,0.0321100113043207,0.00237298852088348,13.5314650794712,6.20101359062123e-28,1.32188453897349,153,0.544779080914898,0.541803780790159,183.100547196947,6.20101359062132e-28,0.1184006294
402,"Monophyletic","Zero_taxa","Monophyletic",-5.91242372004574,0.361904835555521,-16.3369569543613,6.76775346313035e-27,0.0690280244061161,0.00776273147798475,8.89223395165489,1.74659388373185e-13,1.60333764378248,78,0.503411893423106,0.497045379236223,79.0718246509638,1.74659388373187e-13,-5.50006862727692,0.301820699531985,-18.2229669330352,4.38838236320423e-33,0.0516836618714399,0.00524080629799064,9.86177678256413,2.66568542619484e-16,1.49017790726469,97,0.500655431724578,0.495507549577408,97.2546413091209,2.66568542619486e-16,0.1751686652
406,"Paraphyletic","Monophyletic","Monophyletic",-4.5622630002054,0.153250674319886,-29.7699375252497,1.05713869608674e-56,0.0298227480763727,0.00219824863868961,13.5665945842005,7.70077458713839e-26,0.834147742422966,118,0.609339421296564,0.606028738426196,184.052488612059,7.70077458713839e-26,-4.57892281309682,0.154297073303963,-29.6760185727983,3.59884097496979e-67,0.0234559256758094,0.00163206523288339,14.3719290155881,1.15406998052733e-30,0.980437973839513,161,0.561967151643399,0.55924645072193,206.552343629103,1.15406998052722e-30,0.0763245879
409,"Paraphyletic","Monophyletic","Monophyletic",-4.90648072130416,0.060021010892627,-81.7460527294597,2.50609058089215e-100,0.0299782098990453,0.00092203721455912,32.5130151209566,3.06960730256079e-58,0.31547688902238,110,0.905748982388973,0.904892154956145,1057.09615225555,3.06960730256079e-58,-4.67847698445215,0.0482405869152294,-96.982173800526,2.25124259416493e-143,0.0212909764174916,0.000516570308038599,41.216028265993,8.83312870277912e-87,0.304627603088153,159,0.914413102010304,0.91387481963301,1698.76098602314,8.83312870277912e-87,0.0682403814
